Shipment_ID,Origin,Destination,Cargo_Type,Weight_kg,Volume_m3,Departure_Date,Arrival_Date,Carrier,Cost_USD,Status,Priority,Packaging_Type,Customer_ID,Tracking_Number,Warehouse_Location,Transit_Time_Days,Distance_km,Num_Checkpoints,Temperature_C,Humidity_Percent,Delay_Hours,Fuel_Consumed_L,CO2_Emissions_kg,Handling_Events,Insurance_Value_USD,Cargo_Value_USD,Customs_Fees_USD,No_of_Items,Vibration_Events,Transport_Method
S6372,Donnachester,West Jeffrey,Books,,57.86,17-06-2025,28-06-2025,RapidTrans,,In Transit,,Pallet,514f80cc-4ffa-4eba-8c02-8ec0da38710b,9.63582E+11,Parkmouth,3,1455,1,27,72,0,7010.49,18788.11,5,31719.7,17528.67,4904.96,1291,10,Rail
S6373,South Zacharyland,Richardborough,,,79.36,03-07-2025,19-07-2025,EcoFreight,,Awaiting Pickup,Low,Container,e1042138-32d3-4a2c-8283-b2122d0b18b2,8.53398E+11,Gregorytown,4,1610,5,27,,0,22844.98,61224.55,5,29284.47,199139.81,2342.55,,,Rail
S6374,Lake Micheleberg,Brownshire,Automotive,3068.54,91.06,19-07-2025,25-07-2025,RapidTrans,4315.64,,High,,3b01f45c-ef18-4fce-a77b-a297f13d7ec9,7.56001E+11,Lloydhaven,1,673,8,29,40,0,,,6,46776.84,135445.13,3767.25,1641,6,Road
S6375,Coxchester,Nancymouth,Food,2428.28,39.12,15-07-2025,02-08-2025,,5087.48,Delivered,,,,3.27818E+11,East Stacey,3,4536,1,17,15,0,18810.46,50412.03,9,9382.33,86920.39,3313.56,1828,15,Air
S6376,Josephton,Coxchester,Automotive,3780.69,83.67,18-07-2025,31-07-2025,CargoIndia,6504.89,In Transit,Medium,Crate,f9fbbe8c-cb60-4977-b2fa-0dc5ec0881d1,1.27309E+11,South Christopher,3,3775,7,20,83,0,23549.1,63111.59,2,30781.19,86591.56,1623.32,1928,10,Road
S6377,Crystalshire,Lake Micheleberg,Electronics,3324.5,30.5,09-06-2025,20-06-2025,CargoIndia,4915.5,In Transit,Low,Container,0a591bcd-1eeb-41d0-ae22-7e5cfbdcf272,2.40072E+11,Mitchellside,4,2572,9,25,19,0,,,9,45473.25,157323.99,2144.19,1894,11,Rail
S6378,North Allisonberg,Gomezton,Machinery,460.93,77.26,,21-07-2025,CargoIndia,3094.03,In Transit,High,Box,b57ffbb9-f898-49a2-9170-58cb45ba70af,7.99861E+11,West Shelley,2,3721,,16,,0,24333.88,65214.8,,45800.04,167760.23,,1555,0,Rail
S6379,Port Christopherport,Buchananchester,Electronics,1746.35,72.35,21-07-2025,04-08-2025,BlueCargo,3958.85,Delayed,Medium,Crate,8d162fc0-4b6f-49ac-89d8-d6226d43368c,9.5098E+11,Lake Michael,4,2978,10,29,,5,22922.71,61432.86,7,13163.26,116433.86,2957.45,1988,15,Rail
S6380,Rogersville,Bakermouth,Furniture,4206.16,82.89,30-08-2025,05-09-2025,FastTrack,6440.06,Awaiting Pickup,Low,Pallet,a03a0db5-324e-4dc2-86e1-7aec961bdaad,7.46549E+11,New Dominique,5,2810,5,28,46,0,5117.12,13713.88,5,5331.32,,1027.04,1790,3,Road
S6381,Edwardville,Lake Jacobview,Apparel,4383.42,12.7,29-07-2025,13-08-2025,EcoFreight,5843.42,Awaiting Pickup,High,Pallet,2c1f831f-b8c1-45c9-92b1-b2e4b737ef44,8.52422E+11,Port Samuelburgh,2,2666,2,16,66,0,19471.8,52184.42,1,30339.92,175207.18,3860.42,1240,0,Rail
S6382,,Lake Todd,Food,3842.26,61.59,24-08-2025,09-09-2025,RapidTrans,6209.66,,Low,,,8.44096E+11,Baileymouth,4,3503,6,16,73,0,44908.45,120354.65,9,12273.37,38474.28,4523.08,838,15,Air
S6383,North Allisonberg,Lake Todd,Books,4506.82,,19-06-2025,02-07-2025,FastTrack,,Awaiting Pickup,High,Crate,,2.08831E+11,Wolfmouth,3,1008,7,27,19,0,,,4,7066.73,115367.39,4969.16,892,2,Rail
S6384,East Shannonmouth,,Pharmaceuticals,4293.14,68.41,30-08-2025,11-09-2025,FastTrack,6264.24,Awaiting Pickup,Medium,Pallet,d9200d9d-aa3d-4f89-ac41-b9a5c7c91400,6.33702E+11,Goodwinstad,3,2574,8,,90,0,49854.72,133610.65,,38697.72,140162.24,3485.86,,2,Rail
S6385,Edwardville,Rogersville,Automotive,3066.46,69.28,,22-06-2025,EcoFreight,4014.26,,Medium,Container,ec03ebff-e49b-4146-8187-09a2916e34ef,5.59195E+11,Spencerfurt,4,510,2,25,31,0,,,5,12277.84,150967.36,4117.29,763,14,Road
S6386,New Yeseniaville,Cameronmouth,Electronics,2265.8,91.05,12-08-2025,17-08-2025,FastTrack,4046.3,Delivered,,Crate,8ab0e1a8-2b0c-4853-9d3b-67dfe1e973cc,8.02016E+11,Mcmillanview,5,1740,7,16,52,0,33903.05,90860.17,4,13365.96,127190.68,4839,197,12,Rail
S6387,Donnachester,New Yeseniaville,Chemicals,3015.87,96.29,14-06-2025,22-06-2025,RapidTrans,4375.77,,Medium,Box,9077f47f-706f-4f1f-9ece-9d38b110037d,6.09448E+11,New Laurieborough,4,794,6,19,18,0,27959.71,74932.02,9,45839.31,13229.23,3626.92,317,19,Rail
S6388,,Coxchester,Food,1793.65,80.52,30-07-2025,,BlueCargo,4645.85,In Transit,Medium,Container,,9.48542E+11,North Tiffanymouth,2,4094,9,19,44,0,19553.91,52404.48,5,34999.66,192287.53,2638.92,1608,15,Air
S6389,Port Jenniferhaven,Nancymouth,,4593.46,14.21,05-07-2025,,RapidTrans,7150.06,Delayed,Medium,Box,8f570c19-8857-435b-a1a1-2da1d28f2523,7.28684E+11,Katherinefort,8,4829,4,16,15,22,33193.76,88959.28,5,29869.47,83771.73,4115.52,1343,18,Ship
S6390,Gomezton,Gomezton,Apparel,167.01,10.84,05-06-2025,17-06-2025,RapidTrans,970.91,Awaiting Pickup,Medium,Container,,1.9125E+11,,2,1391,3,27,60,0,,,7,44841.43,96731.02,1648.38,1340,18,Road
S6391,Bakermouth,Buchananchester,Automotive,1505.77,87.07,12-06-2025,22-06-2025,BlueCargo,,In Transit,High,Container,9d4263c4-655d-49b7-b8bb-c98e7b636a9c,7.38133E+11,Grahamfurt,,,7,23,14,0,,,7,47333.83,97174.2,3402.03,1313,19,Road
S6392,Port Robin,New Yeseniaville,Automotive,4251.41,92.5,16-07-2025,30-07-2025,CargoIndia,,Awaiting Pickup,Medium,Pallet,8a0b3d0b-45ee-4b8a-890e-91e46f628a7a,6.89618E+11,Jamiebury,,,6,19,33,0,4399.83,11791.54,9,35231.02,153132.51,1466.68,679,7,Rail
S6393,Coxchester,Lake Todd,Automotive,1304.5,73.24,12-08-2025,26-08-2025,CargoIndia,3625.4,Delivered,High,Crate,28336976-4189-42a8-908c-e15669d6f80d,,Powellview,2,3177,5,25,41,0,42925.09,115039.24,7,22794.02,186720.84,3927.34,479,20,Rail
S6394,,Rogersville,Pharmaceuticals,1495.6,45.2,02-07-2025,05-07-2025,RapidTrans,3839.6,,High,Pallet,13a439a8-7df8-4179-a7d1-9c093f0bf95e,3.42114E+11,New Daniel,2,3784,4,24,49,0,2660.83,7131.02,,16930.8,51872.75,4073.21,884,0,Rail
S6395,Bakermouth,Nancymouth,Pharmaceuticals,3266.42,57.84,25-08-2025,27-08-2025,BlueCargo,,Awaiting Pickup,Medium,Pallet,a8861a3d-a3e2-4430-97e9-94195d23733c,5.30858E+11,Wadeville,,,,18,84,0,23234.26,62267.82,8,34032.44,,1840.27,,14,Ship
S6396,Cameronmouth,Josephton,Food,2401.81,40.07,20-08-2025,31-08-2025,RapidTrans,4451.51,Delivered,Medium,Container,c1f9e205-c4e9-41f7-bde1-eb1db2763c13,4.37464E+11,Mollyland,4,3298,8,24,61,0,12667.46,33948.79,7,19789.64,,3954.64,612,5,Road
S6397,,Hannahfurt,Pharmaceuticals,4404.71,47.93,04-08-2025,09-08-2025,CargoIndia,5914.01,Delayed,Low,Pallet,9c604b1c-f4e0-4e3b-bc80-4523a2555e3d,2.66823E+11,Eatonburgh,4,2060,8,24,89,23,4764.42,12768.65,8,36098.09,137329.12,2818.51,535,3,Rail
S6398,Bakermouth,Brownshire,Furniture,4223.65,53.98,29-07-2025,10-08-2025,FastTrack,5811.95,In Transit,Medium,Crate,c258c458-630a-49e5-9eb3-308501b249ec,7.88987E+11,Villanuevamouth,2,2097,9,27,14,0,,,3,22749.98,18169.68,,1121,17,Air
S6399,Lake Micheleberg,,Books,1165.38,34.76,,,FastTrack,1861.98,Awaiting Pickup,High,Pallet,17fe2685-7d1b-46f4-b1d7-396429137751,7.65283E+11,East Jamestown,1,698,,,80,0,44445.36,119113.56,4,21075.86,196712.51,2360.51,1433,,Road
S6400,Bakermouth,,Automotive,973.21,83,16-06-2025,30-06-2025,FastTrack,2927.21,Delivered,High,Box,a3bbabae-cbd2-48ab-9b97-6191b5ffc453,6.40391E+11,South Jeffreyville,3,2248,8,,23,0,12279.85,32910,,21561.64,135329.4,3591.79,948,6,Rail
S6401,Port Jenniferhaven,Coxchester,Chemicals,2386.68,66.03,21-08-2025,30-08-2025,BlueCargo,5337.98,Awaiting Pickup,High,,26c9092e-8c88-424a-956d-1ea1f0bf995c,,South Mark,2,4582,1,18,,0,46679.93,125102.21,8,25358.27,104333.9,4353.75,462,3,Air
S6402,Jonathanstad,Robbinsville,Furniture,2796.93,,07-06-2025,10-06-2025,CargoIndia,,Delayed,Low,Container,d2bad628-069d-43ba-a5f6-3989a7a78b62,,,4,2509,1,24,33,9,14426.67,38663.48,3,30387,63210.03,4464.7,534,20,Rail
S6403,New Yeseniaville,,Electronics,2676.79,59.7,,28-07-2025,RapidTrans,5755.29,Delayed,Low,Box,1d910c16-e008-4b87-865e-607bed52b7d2,1.39066E+11,Bradleyland,2,4963,8,18,,15,27894.67,74757.72,4,46421.03,103398.44,1165.78,1735,10,Air
S6404,Crystalshire,Lake Todd,Books,1264.8,34.07,22-06-2025,09-07-2025,FastTrack,2334,In Transit,Low,Box,fd080bb4-657b-42c3-8aea-52f230127b83,3.01077E+11,West Victorside,2,1457,8,28,26,0,24538.3,65762.64,5,48408.32,107982.88,4941.99,1106,16,Road
S6405,East Shannonmouth,,Books,2714.88,70.37,,18-08-2025,FastTrack,5337.08,Delivered,Medium,Container,22b7e4ca-5d7c-4782-bafa-ff45f94fc210,3.53619E+11,South Bettymouth,4,3837,,18,81,0,24757.59,66350.34,7,48181.08,,3629.47,,8,Road
S6406,Richardview,Edwardville,Pharmaceuticals,,58.87,27-08-2025,08-09-2025,CargoIndia,,In Transit,Low,Crate,89739385-da9a-4415-9c34-d71c62128ed1,6.1727E+11,Jacquelineberg,1,4168,2,26,55,0,24553.2,65802.58,6,18851.4,197312.08,3573.41,1846,6,Air
S6407,Robbinsville,Oliviaville,Machinery,1624.8,49.33,15-06-2025,02-07-2025,FastTrack,2792.1,In Transit,High,Crate,8cb89989-0014-49c4-96b3-9b6e25e4de71,9.52835E+11,,2,1348,7,18,12,0,20685.01,55435.83,7,19821.66,82110.91,2208.81,,8,Road
S6408,Hannahfurt,Michaelshire,Machinery,128.53,88.44,22-07-2025,,EcoFreight,3267.93,,Medium,Pallet,f1416df4-7ec7-4ce2-8324-7587b7d80425,4.28078E+11,Stevenburgh,3,4510,2,25,78,0,35332.9,94692.17,9,16558.2,150338.8,2175.38,1676,19,Air
S6409,Lake Jamieborough,,Electronics,2029.83,79.07,15-08-2025,18-08-2025,CargoIndia,2977.53,Awaiting Pickup,Low,Container,68a11f80-7ae9-477f-bbb2-27f1ab12a645,9.00679E+11,Port Zachary,2,314,9,27,,0,31188.84,83586.09,4,1687.22,,2126.34,899,8,Road
S6410,Brownshire,Port Robin,Food,4006.36,98.75,18-06-2025,24-06-2025,CargoIndia,6596.36,,Medium,Container,,5.78419E+11,New Kenneth,6,3205,2,15,53,0,23617.44,63294.74,2,41136.83,74769.38,682.38,1990,,Rail
S6411,Jonathanstad,Gomezton,Machinery,610.16,94.9,18-08-2025,22-08-2025,FastTrack,2833.16,In Transit,Medium,,d3613781-7104-4931-b74a-f8fac3e64f69,8.28274E+11,South Whitneyview,2,2548,10,,85,0,34983.42,93755.57,8,24913.32,103580.71,2027.08,,1,Road
S6412,,Rogersville,Chemicals,2396.38,85.07,10-06-2025,24-06-2025,CargoIndia,3540.08,Delivered,Low,Crate,09b364dc-6935-4228-bae8-6b926148aa1c,1.7285E+11,Howardside,2,586,8,23,24,0,42059.2,112718.66,6,18266.72,84333.35,3294.08,751,7,Road
S6413,East Shannonmouth,Richardview,Furniture,2306.99,64.79,02-06-2025,19-06-2025,,5349.39,Awaiting Pickup,Low,Crate,,6.15927E+11,Phillipsport,2,4789,8,15,11,0,26802.41,71830.46,1,15853.75,35307.88,1330.84,1884,18,Air
S6414,Richardborough,,,573.55,58,26-07-2025,,BlueCargo,,Awaiting Pickup,Low,Pallet,2a936276-1b72-40df-90d6-7ec9a745d657,2.40985E+11,Amystad,,,2,27,41,0,,,1,21424.1,,2601.8,531,12,Rail
S6415,Fosterland,Cameronmouth,Food,,61.52,20-07-2025,05-08-2025,,,In Transit,,Container,00ea1a38-bf1a-4194-8692-434d330c3d3a,4.54005E+11,East Cassidy,3,3429,3,17,71,0,30314.32,81242.38,8,26646.51,56321.57,2665.5,1459,,Road
S6416,Edwardville,Lake Jamieborough,Furniture,2128.84,93.29,25-07-2025,09-08-2025,FastTrack,3639.74,In Transit,Low,Crate,7214ff47-e273-4753-936d-8f5324f957f4,7.59175E+11,Phillipsport,4,1156,2,20,28,0,4662.76,12496.2,8,17089,62482.45,2951.01,520,2,Rail
S6417,West Marieland,Lake Todd,Chemicals,3734.27,,18-08-2025,21-08-2025,EcoFreight,,,,Container,6d1920fb-0272-44c4-afce-fa7de16d9160,6.21459E+11,Eatonburgh,5,1980,10,16,46,0,,,2,5710.42,158775.91,2820.8,174,11,Ship
S6418,Rogersville,West Marieland,Books,274.07,79.97,31-08-2025,13-09-2025,FastTrack,2255.77,In Transit,Medium,Box,,7.26605E+11,West Williamstad,2,2364,9,20,47,0,31910.66,85520.57,4,26673.69,100390.82,3219.32,1264,6,Air
S6419,New Yeseniaville,Bakermouth,Apparel,3640.55,23.11,18-07-2025,,RapidTrans,4746.65,Delayed,Low,Box,65ef1eeb-c306-47ea-ae55-4854c5498508,2.42484E+11,East Jessica,5,1750,3,21,59,23,9159.5,24547.46,,8178.28,92401.18,3114.16,941,0,Road
S6420,Jonathanstad,Bakermouth,Automotive,2591.51,24.32,11-06-2025,22-06-2025,RapidTrans,3209.71,Delayed,High,Crate,1e6e2826-c47c-43f8-abba-5dc05da93e90,9.78848E+11,Foxton,2,750,2,26,66,6,36380.34,97499.31,3,20213.93,,558.31,800,3,Road
S6421,Edwardville,Rogersville,Food,876.04,29.68,31-07-2025,12-08-2025,FastTrack,1799.84,Awaiting Pickup,Medium,Crate,42b2082d-61f1-4b71-96be-6bc077a71bc4,7.64024E+11,North Jodihaven,2,1254,5,30,,0,15468.4,41455.31,8,7663.34,76286.15,4697.28,,15,Road
S6422,Lake Jamieborough,Cameronmouth,,1135.67,11.3,16-06-2025,28-06-2025,FastTrack,2907.67,Delivered,Medium,Container,56dd5501-7844-4553-923e-343368fe2073,6.89222E+11,Donnaburgh,2,3318,10,15,22,0,43808.85,117407.72,8,14915.14,123093.94,4446.88,1548,11,Rail
S6423,Hannahfurt,Cameronmouth,Books,3544.12,93.95,12-07-2025,19-07-2025,RapidTrans,6607.12,Delayed,,Crate,32b09e2e-d58d-4807-9ac4-831f67f52859,3.57131E+11,North Alyssashire,0,4247,4,25,62,1,2540.74,6809.18,5,40089.49,104238.25,3623.45,195,,Air
S6424,Port Robin,Richardborough,Machinery,2588.73,98.75,31-07-2025,09-08-2025,BlueCargo,4472.23,Delayed,Medium,Container,ad7960a8-c370-4a6e-a74d-3a4316dd818a,2.12957E+11,Wilsonhaven,1,1792,7,17,23,2,28139.4,75413.59,7,40360.9,,774.38,524,10,Rail
S6425,East Shannonmouth,Bakermouth,Books,3800.43,72.44,18-07-2025,02-08-2025,CargoIndia,6021.83,Awaiting Pickup,High,Box,7deac1bd-328c-4d54-b058-a092cd73d311,2.22481E+11,Riosberg,2,2994,,16,45,0,18830.36,50465.36,,32911.38,69871.19,4179.06,1804,19,Road
S6426,,Oliviaville,Machinery,2852.81,66.19,07-06-2025,21-06-2025,RapidTrans,5864.21,Delivered,Medium,Container,,5.4265E+11,,8,4699,9,21,35,0,40162.34,107635.07,1,10875.52,7439.56,3506.27,1365,20,Ship
S6427,Lake Micheleberg,Richardborough,Books,2874.85,,17-06-2025,,BlueCargo,,Awaiting Pickup,Low,Container,7f144093-a1de-42ba-ba46-c595798e3b7f,6.1425E+11,Lake Meagan,4,3874,8,23,52,0,39221.4,105113.35,5,,153922.37,1420.9,276,7,Air
S6428,,Lake Jacobview,Pharmaceuticals,1663.73,15.7,27-06-2025,17-07-2025,BlueCargo,1996.73,Delivered,Medium,Pallet,ccf50873-34fd-4b4f-b764-16f646429fb5,3.91292E+11,North Beth,2,352,,18,37,0,26658.43,71444.59,3,8234.98,144584.59,1568.34,1476,6,Road
S6429,South Zacharyland,Fosterland,Furniture,3552.36,80.7,05-06-2025,23-06-2025,BlueCargo,5942.86,In Transit,,Pallet,42be17cf-f11b-4bcb-bc14-412c80783fb2,9.45485E+11,Brownborough,2,3167,9,19,73,0,20010.33,53627.68,,38189.16,115959.28,4445.07,1930,0,Rail
S6430,Richardborough,Fosterland,Automotive,4857.31,27.96,02-06-2025,18-06-2025,CargoIndia,7537.91,Delivered,,Container,acd1df57-4052-464a-be18-a6a94107ba6f,9.14065E+11,West Deborah,1,4802,3,27,83,0,8318.51,22293.61,7,17001.81,190653.72,4876.4,116,,Air
S6431,Donnachester,Robbinsville,Apparel,3070.62,14.09,31-07-2025,14-08-2025,FastTrack,5167.02,Awaiting Pickup,Low,Pallet,42bdbd0e-e66e-4988-829c-568d5909a6aa,,Nielsenton,5,3911,,19,75,0,34310.4,91951.87,2,49103.33,6753.01,3305.92,1382,13,Road
S6432,Lake Jacobview,Richardview,,4062.49,10.64,25-07-2025,04-08-2025,RapidTrans,5207.39,Delayed,Low,Pallet,14182797-6128-428a-8e9b-caf7f2e8effc,4.87444E+11,Stevenmouth,4,2077,2,15,,12,29193.17,78237.7,9,31430.45,24440.22,2417.23,821,0,Air
S6433,Nancymouth,Fosterland,Furniture,1914.62,23.04,13-08-2025,02-09-2025,FastTrack,,Delayed,High,Crate,41487774-3761-4f39-af04-3d23e12a1fb5,4.0641E+11,Jessicaberg,,,4,16,50,6,28931.88,77537.44,5,4662.1,,,772,19,Ship
S6434,New Yeseniaville,West Marieland,Furniture,4681.55,89.75,13-06-2025,16-06-2025,,7814.05,Awaiting Pickup,Medium,Crate,4b311cef-9b60-4a7a-be66-ec91ed5ebfd6,1.78708E+11,Hallport,3,4470,,26,46,0,14700.68,39397.82,3,6096.94,72482.28,1679.36,189,,Air
S6435,West Marieland,,Apparel,4538.88,11.41,20-06-2025,06-07-2025,RapidTrans,5883.48,In Transit,High,Crate,7b307333-ccbf-470c-98a8-5ba55bb95629,2.35082E+11,Heathermouth,2,2461,3,17,53,0,26793.4,71806.31,7,,130715.65,1285.05,395,7,Air
S6436,Brownshire,Lake Micheleberg,Food,3364.32,,10-07-2025,25-07-2025,FastTrack,,Delayed,Low,Box,d0829c52-ed94-4ce3-bb53-55fd582701d2,3.7383E+11,East Michaelland,,,4,19,70,11,20372.53,54598.38,5,,97802.88,2195.41,474,2,Road
S6437,Gomezton,East Shannonmouth,Machinery,1953.95,52.72,16-06-2025,,CargoIndia,3084.15,In Transit,High,Box,ec34563d-20fa-473c-9644-9201c71fdf38,7.53205E+11,West Maryburgh,2,1206,3,19,30,0,33422.86,89573.26,1,39062.11,176744.55,3119.79,1465,9,Road
S6438,Lake Jamieborough,Port Robin,Electronics,643.52,85.79,10-06-2025,26-06-2025,FastTrack,3793.42,Delivered,Low,Container,,4.28038E+11,Josephhaven,2,4584,8,,11,0,12722.98,34097.59,8,41863.54,79448.09,686.88,265,11,Air
S6439,Crystalshire,Josephton,Books,915.21,11.89,11-07-2025,25-07-2025,EcoFreight,2648.11,Delivered,Medium,Crate,f12ef3e8-eca4-414b-af63-dab446b07dc6,9.45659E+11,East Mark,4,3228,3,18,74,0,38627.06,103520.52,7,35041.14,,3410,,14,Rail
S6440,Oliviaville,Nancymouth,Furniture,,19.62,26-08-2025,28-08-2025,BlueCargo,,Delivered,Low,Box,b7f4ae38-3320-472b-8ba5-24b1a2c66629,6.61183E+11,West Blake,,,2,25,78,0,20128.42,53944.17,1,17421.7,74317.09,,1337,14,Ship
S6441,,Buchananchester,,2296.97,77.36,17-06-2025,02-07-2025,RapidTrans,3245.07,Delayed,High,Box,9145a164-09e3-4ca2-ad13-406fd389b7a5,1.69728E+11,Gonzalezview,2,349,5,19,56,4,47159.44,126387.3,4,4326.51,7064.73,1834.58,581,9,Rail
S6442,,Fosterland,,477.66,87.59,05-07-2025,,EcoFreight,2647.56,In Transit,Medium,Crate,02528d0e-f286-4eea-acde-8d6c6c025ed3,4.8097E+11,South Erik,2,2588,5,26,38,0,2075.82,5563.2,5,40392.29,103341.43,1003.96,692,17,Rail
S6443,Robbinsville,Brownshire,,,74.61,,10-06-2025,CargoIndia,,Delivered,Medium,Pallet,aa513ff2-dce8-4dc7-b2ac-69c0c894e989,8.53345E+11,Evansville,1,3716,7,23,,0,42950.8,115108.14,9,2762.13,,1108.16,1698,6,Air
S6444,Port Christopherport,Rogersville,Electronics,3334.55,83.92,07-07-2025,09-07-2025,FastTrack,4664.75,Delivered,Medium,Container,,9.69227E+11,Barronview,2,982,7,20,76,0,10765.01,28850.23,5,5274.47,86090.2,3081.04,741,5,Road
S6445,West Tylerland,Michaelshire,Pharmaceuticals,439.86,35.32,01-06-2025,03-06-2025,RapidTrans,,Delivered,Low,Box,db1a74ae-deab-40b6-8398-5ccba59d3758,7.14376E+11,Port Elizabethchester,,,,28,33,0,31098.59,83344.22,5,7054.4,53030.46,1815.94,,1,Road
S6446,Nancymouth,Gomezton,Electronics,2900.4,70.14,23-08-2025,30-08-2025,EcoFreight,4591.8,Delivered,High,Pallet,db2ebc17-287c-4904-ac94-f7a3c8061621,3.86377E+11,North Krista,2,1980,2,20,18,0,,,9,16271,106832.58,,1878,,Road
S6447,Jonathanstad,Cameronmouth,Automotive,355.06,22.33,03-06-2025,08-06-2025,RapidTrans,3076.86,In Transit,,Container,e89ebaa1-8fe9-4d06-baa4-c6c16ccc236b,4.57527E+11,Karlatown,3,4997,9,30,,0,49672.14,133121.34,9,29494.28,,4144.53,382,8,Air
S6448,South Zacharyland,East Shannonmouth,Food,,,23-07-2025,10-08-2025,RapidTrans,,In Transit,Medium,Box,f886e6c8-90e7-4b27-a207-65e76a706975,2.40319E+11,Laurenville,5,3074,6,17,16,0,20380.78,54620.49,1,12545.66,155817.57,3468.16,316,5,Road
S6449,East Shannonmouth,Buchananchester,,2350.66,58.14,28-08-2025,16-09-2025,CargoIndia,3814.56,,Low,Pallet,,6.40254E+11,Taylormouth,2,1765,5,23,20,0,33953.71,90995.94,1,39647.59,108156.82,696.29,1129,,Road
S6450,Port Robin,Michaelshire,Furniture,2878.66,25.54,20-07-2025,31-07-2025,EcoFreight,3547.06,Awaiting Pickup,Medium,Crate,1d0900b0-8a44-425e-92f6-7146ff467af3,8.38256E+11,Port Kevinfort,3,826,4,18,14,0,17883.37,47927.43,7,7455.93,36064.98,2404.16,789,19,Road
S6451,Gomezton,South Zacharyland,,3535.75,45.18,16-06-2025,22-06-2025,EcoFreight,,,Medium,,5317d00c-5585-4f3c-b4d0-f9c3ee9c28b6,1.21231E+11,North Caroline,,,3,28,84,0,44433.69,119082.29,2,2163.14,163694.54,1699.94,1794,7,Rail
S6452,Nancymouth,,Electronics,4575.86,,01-06-2025,04-06-2025,RapidTrans,,Awaiting Pickup,Low,Container,c4cdf30b-d14c-4bb4-8c07-50e5a87fa418,3.25663E+11,Kendraport,,,2,17,54,0,9693.79,25979.36,2,2083.52,6727.06,880.38,388,9,Road
S6453,Lake Jacobview,Lake Todd,Furniture,,45.9,06-06-2025,,CargoIndia,,Delayed,Medium,Box,707f3589-3047-400b-acb5-22f44b3d2ce1,9.65506E+11,East Ravenview,1,2021,6,30,77,8,31180.85,83564.68,3,8626.52,68921.3,4603.26,1373,,Rail
S6454,,Coxchester,Chemicals,,50.17,19-08-2025,29-08-2025,EcoFreight,,Awaiting Pickup,High,,72f9e00a-3dad-47a6-aba8-fc0908c517fa,1.60316E+11,Donnaton,3,1363,5,26,19,0,18726.93,50188.17,6,45919.4,181588.01,,419,1,Road
S6455,,Gomezton,Apparel,,98.49,07-07-2025,,RapidTrans,,,Medium,Crate,d7296ff6-032f-4310-a134-0571f3799471,2.28405E+11,,2,1776,4,27,,0,49317.72,132171.49,8,22140.79,166693.25,2914.21,393,18,Rail
S6456,Richardborough,Lake Jacobview,Food,,26.1,02-07-2025,14-07-2025,BlueCargo,,Delivered,High,Box,29c38b47-b698-40de-a1a5-ee25af624756,7.96533E+11,New Ricky,3,2217,9,27,42,0,44923.02,120393.69,2,,,3451.69,1074,14,Road
S6457,Nancymouth,New Yeseniaville,Electronics,1139.05,21.95,31-07-2025,20-08-2025,FastTrack,2345.55,Delayed,High,Pallet,ea50f94c-1d93-424a-a134-ab1ceef67ad7,9.2624E+11,Rhondamouth,3,1974,1,19,63,21,,,10,,163515.69,2907.47,1745,14,Rail
S6458,,Port Robin,,,51.85,13-07-2025,29-07-2025,RapidTrans,,Delivered,High,Container,d0edbe92-b66c-4e8c-a91e-882a85b2ae9f,4.58609E+11,Dixonburgh,3,3331,5,28,26,0,36874.82,98824.52,5,25396.05,72412.82,3976.18,,17,Air
S6459,Port Robin,Hannahfurt,Chemicals,3249.41,47.44,,04-09-2025,BlueCargo,5344.81,Delayed,Low,Container,6cba0d62-98e8-4e4f-876a-2d3d7da6af4f,8.53953E+11,,4,3242,7,27,84,18,33035.48,88535.09,8,15877.22,40460.44,1900.61,,2,Rail
S6460,New Yeseniaville,Lake Micheleberg,Pharmaceuticals,2031.89,44.49,03-06-2025,07-06-2025,FastTrack,4666.79,Delayed,Low,Crate,3fe3d2ad-09bc-477f-bfe0-622345096c55,6.51762E+11,Mendezton,2,4380,7,18,23,23,34991.37,93776.87,8,24781.99,42134.88,1476.89,1381,,Air
S6461,,Oliviaville,Automotive,1263.97,94.43,29-08-2025,,RapidTrans,3334.77,Delayed,Medium,Box,2a3eb520-9fbb-4c27-aae1-59407dd2c884,7.0394E+11,Oliverbury,5,2253,4,28,11,23,21361.82,57249.68,,,41702.05,3250.63,1172,4,Road
S6462,Fosterland,Michaelshire,Electronics,3372.52,95.67,31-08-2025,03-09-2025,CargoIndia,6536.22,Awaiting Pickup,High,Pallet,9f6a8a98-a6fb-45ad-8392-a4c8e858623e,3.72349E+11,Allenchester,7,4414,6,29,25,0,17392.51,46611.93,1,47906.92,196374.4,3483.52,902,18,Ship
S6463,West Tylerland,Bakermouth,Machinery,3240.16,30.01,13-08-2025,20-08-2025,EcoFreight,4864.26,Delivered,,Pallet,417e449d-d474-4cc9-b066-d940429d12d4,7.52742E+11,Smithport,3,2648,6,,41,0,41154.8,110294.86,,25230.49,43716.72,4481.54,590,15,Rail
S6464,Port Robin,Rogersville,Chemicals,3473.6,89.7,31-07-2025,07-08-2025,EcoFreight,6518.1,Awaiting Pickup,Medium,Box,98bcff33-3d78-40a3-b66a-835259894b1b,5.35616E+11,Andrewstad,0,4295,,22,13,0,9492.23,25439.18,3,39824.4,,4378.85,415,2,Air
